"F1"	"SE_F1"
-1.80687191293746	0.454316995863269
-0.788056424324738	0.311294225184207
-0.669690502533637	0.279228730724882
-0.185419873664367	0.243503938195819
-0.411877669567344	0.261877634570946
-0.364713458302537	0.276206285761868
0.527737495796922	0.25099325172482
-1.75617139815793	0.443758963150104
-0.093347089580871	0.268094349750566
0.740720410732172	0.242575570495577
0.455618317457288	0.255342890075087
1.78445270522445	0.337142808433456
-0.587422322661201	0.288180156079055
0.332407704881754	0.256461255481621
-0.739023555420688	0.29795791977808
-0.711522175238384	0.289735853138503
-0.375503128759809	0.273280875347895
-0.143548147092069	0.254072355930469
-0.742042733412019	0.319943109392642
0.223131648306222	0.241148073785415
-0.372805477066686	0.257955764659214
1.54052015976521	0.296470796534107
1.39863664399021	0.281144178462141
-0.595527922453556	0.274042632364062
0.019072250796397	0.281624694220139
-0.280272325731969	0.291451390954324
0.0118928744266608	0.278340925458283
0.485836773977466	0.254934364094265
-0.492540317411527	0.26624229998775
0.423788166273459	0.271430724405975
0.789616420868859	0.254660974846922
0.0155067738205606	0.262909923446859
-1.3906216009995	0.375497864286383
-0.187083897099164	0.263068292028729
0.58021455500708	0.277073504415276
0.316271897393346	0.259870412443594
-1.95961717941282	0.48314624369662
-2.24842872017998	0.538777067861533
1.55139745247531	0.330492854599597
-1.02108086699568	0.328088930637543
-0.135517148778369	0.25502180986687
-1.31909178734366	0.358004959405346
-1.84795283382855	0.451042855945054
-0.623057851955343	0.275549956006826
-1.10330032352207	0.32721732773364
0.149744194415714	0.266390985412687
0.987058971830933	0.262129680265606
-0.833042666263456	0.292171220256256
-0.299125210094712	0.273748676064458
-0.121656462407447	0.2657208691619
-0.965235599018331	0.325611685386486
-0.293710815338583	0.260131496000967
0.213054695610446	0.246093384972993
0.237166038645652	0.242778533472303
-1.27861629637692	0.3645384659076
0.853498691417485	0.255040285255468
-0.109204680835145	0.267342847188306
0.322748078730088	0.2303826389779
-0.781374975201886	0.311324961701005
-1.26076622071444	0.363829962668867
1.26878199966493	0.312657027590989
1.21766086988602	0.268417632054962
0.236238449393323	0.254432028046727
0.178799355850136	0.257102270961558
0.929265145839694	0.278571916993846
-1.64881497561575	0.418074700664079
0.695233251882681	0.283017619966939
0.624585935228011	0.289791849104532
-0.0763198486893703	0.256418209936132
-0.126017128671522	0.258913858186529
-1.56899813272666	0.402968383959557
-0.300837970135201	0.292241278618434
-1.51022510766665	0.38632277412705
0.886211047841411	0.25998340322913
-1.73532077685703	0.428947731295611
-1.04400495613797	0.317186836130885
-0.826027148557958	0.294597798147044
-0.221992095300355	0.2714192532116
-0.124652861758092	0.263329909333709
-1.62116946473555	0.420233590627274
0.645242113990786	0.259794509927712
1.72700607438828	0.301426078297465
0.330219452478267	0.267111340233794
0.755713236111623	0.257667494075381
-0.178332600987156	0.260977905366136
-0.91193247337827	0.313744341154097
0.651001842118838	0.253748989332935
0.130978882008187	0.237774054078874
-0.70742561137621	0.288773470603431
-0.232472329198653	0.282192676678052
-0.475403143129489	0.265242843964985
-2.00547627063633	0.484362157902726
0.0379957313492473	0.260441149652764
-0.0692715494876378	0.243394532641266
0.691692790861089	0.251578356681859
0.137148450797379	0.242445355457789
0.0896854069490542	0.247837251775847
-0.162979345571729	0.25781256712609
0.13524997432683	0.287231789044862
-0.791306939033381	0.284104267708228
1.52585482011223	0.310958418336488
-0.606702361520458	0.269190053324181
0.95691631533272	0.284048198957224
-0.588673423953716	0.301467923010082
0.466254625299934	0.246296869744911
-0.40527373535684	0.262718863066404
-0.800510245962159	0.29703982728804
0.915590063189066	0.254766621880217
-0.87172639826847	0.312097434503387
-1.00911135882517	0.315863639205318
-0.0608423592574138	0.271895523277243
