"est"	"sem"	"n"
"1"	-1.59291750597919	0.419876236546454	25
"2"	0.352419224165463	0.284113257282232	25
"3"	0.941720801865635	0.313870484554803	25
"4"	0.0215561837041928	0.167489478980692	25
"5"	0.479143027828923	0.237536620032703	25
"6"	-1.32379744414887	0.34930585160685	25
"7"	-0.027528493287473	0.171123901374344	25
"8"	-1.12950193282649	0.310996158064547	25
"9"	0.479143027828923	0.237536620032703	25
"10"	0.941720801865636	0.313870484554803	25
"11"	-1.32379744414887	0.34930585160685	25
"12"	-1.98933773223723	0.517956842374171	25
"13"	-0.489994031313222	0.230823692956647	25
"14"	1.12052657687043	0.313198686392395	25
"15"	0.202533266981996	0.27710991353417	25
"16"	1.3162788189656	0.349680480943655	25
"17"	-0.782204068289512	0.290999800511951	25
"18"	0.479143027828923	0.237536620032703	25
"19"	-1.32379744414887	0.34930585160685	25
"20"	1.9835177924491	0.518905627177537	25
"21"	-0.57193342117173	0.201420634471798	25
"22"	-1.32379744414887	0.34930585160685	25
"23"	-0.489994031313222	0.230823692956647	25
"24"	0.479143027828923	0.237536620032703	25
"25"	1.3162788189656	0.349680480943655	25
"26"	-0.098188897756827	0.226067319118185	25
"27"	-0.0275284932874729	0.171123901374344	25
"28"	1.12052657687043	0.313198686392395	25
"29"	-1.12950193282649	0.310996158064547	25
"30"	0.08788796742979	0.218603420260345	25
"31"	0.941720801865635	0.313870484554803	25
"32"	0.771484799407426	0.288325516409767	25
"33"	-0.57193342117173	0.201420634471798	25
"34"	-0.953195999295075	0.312549016931586	25
"35"	0.479143027828923	0.237536620032703	25
"36"	-0.654997916540401	0.233946521779034	25
"37"	0.64745200606457	0.230979421789837	25
"38"	-0.782204068289512	0.290999800511951	25
"39"	-0.098188897756827	0.226067319118185	25
"40"	-1.59291750597919	0.419876236546454	25
"41"	1.3162788189656	0.349680480943655	25
"42"	-1.12950193282649	0.310996158064547	25
"43"	-0.782204068289511	0.290999800511951	25
"44"	-0.953195999295075	0.312549016931586	25
"45"	0.64745200606457	0.230979421789837	25
"46"	-0.953195999295075	0.312549016931586	25
"47"	-0.489994031313222	0.230823692956647	25
"48"	1.5857758877572	0.420350434730519	25
"49"	-0.218750805952799	0.281281706517442	25
"50"	0.771484799407426	0.288325516409767	25
"51"	-1.98933773223723	0.517956842374171	25
"52"	0.771484799407426	0.288325516409767	25
"53"	-0.782204068289512	0.290999800511951	25
"54"	-0.027528493287473	0.171123901374344	25
"55"	-0.953195999295075	0.312549016931586	25
"56"	-0.782204068289511	0.290999800511951	25
"57"	-1.12950193282649	0.310996158064547	25
"58"	-1.32379744414887	0.34930585160685	25
"59"	-0.489994031313222	0.230823692956647	25
"60"	0.564968870596218	0.203649234468076	25
"61"	0.64745200606457	0.230979421789837	25
"62"	-0.218750805952799	0.281281706517442	25
"63"	-0.953195999295075	0.312549016931586	25
"64"	1.5857758877572	0.420350434730518	25
"65"	0.941720801865635	0.313870484554803	25
"66"	1.12052657687044	0.313198686392396	25
"67"	-0.782204068289511	0.290999800511951	25
"68"	0.202533266981996	0.27710991353417	25
"69"	0.64745200606457	0.230979421789837	25
"70"	0.564968870596217	0.203649234468076	25
"71"	-1.12950193282649	0.310996158064547	25
"72"	-0.098188897756827	0.226067319118185	25
"73"	-1.12950193282649	0.310996158064547	25
"74"	0.771484799407425	0.288325516409767	25
"75"	-0.57193342117173	0.201420634471798	25
"76"	-0.218750805952799	0.281281706517442	25
"77"	-0.368852895859472	0.280374771803413	25
"78"	-0.57193342117173	0.201420634471798	25
"79"	-0.368852895859472	0.280374771803413	25
"80"	-1.32379744414887	0.34930585160685	25
"81"	1.9835177924491	0.518905627177537	25
"82"	-0.953195999295075	0.312549016931586	25
"83"	-0.782204068289512	0.290999800511951	25
"84"	-0.953195999295075	0.312549016931586	25
"85"	-0.0981888977568272	0.226067319118185	25
"86"	-1.98933773223723	0.517956842374171	25
"87"	0.0878879674297898	0.218603420260345	25
"88"	0.564968870596218	0.203649234468076	25
"89"	-0.782204068289512	0.290999800511951	25
"90"	-0.953195999295075	0.312549016931586	25
"91"	-0.368852895859472	0.280374771803413	25
"92"	0.352419224165463	0.284113257282232	25
"93"	-1.32379744414887	0.34930585160685	25
"94"	1.12052657687044	0.313198686392395	25
"95"	0.771484799407426	0.288325516409767	25
"96"	-0.654997916540401	0.233946521779034	25
"97"	-0.57193342117173	0.201420634471798	25
"98"	-0.782204068289512	0.290999800511951	25
"99"	0.941720801865636	0.313870484554803	25
"100"	1.5857758877572	0.420350434730519	25
"101"	0.352419224165463	0.284113257282232	25
"102"	0.352419224165463	0.284113257282232	25
"103"	-0.368852895859472	0.280374771803413	25
"104"	-1.59291750597919	0.419876236546454	25
"105"	1.9835177924491	0.518905627177537	25
"106"	0.352419224165463	0.284113257282232	25
"107"	-0.782204068289512	0.290999800511951	25
"108"	0.352419224165463	0.284113257282232	25
"109"	-0.368852895859472	0.280374771803413	25
"110"	1.3162788189656	0.349680480943655	25
"111"	0.352419224165463	0.284113257282232	25
"112"	0.202533266981996	0.27710991353417	25
"113"	-1.59291750597919	0.419876236546454	25
"114"	-0.953195999295075	0.312549016931586	25
"115"	0.479143027828923	0.237536620032703	25
"116"	0.0215561837041927	0.167489478980692	25
"117"	0.941720801865636	0.313870484554803	25
"118"	-1.98933773223723	0.517956842374171	25
"119"	0.0215561837041927	0.167489478980692	25
"120"	0.479143027828923	0.237536620032703	25
"121"	0.352419224165463	0.284113257282232	25
"122"	0.202533266981996	0.27710991353417	25
"123"	-0.027528493287473	0.171123901374344	25
"124"	-1.59291750597919	0.419876236546454	25
"125"	0.202533266981996	0.27710991353417	25
"126"	1.3162788189656	0.349680480943655	25
"127"	1.5857758877572	0.420350434730518	25
"128"	0.352419224165463	0.284113257282232	25
"129"	-1.59291750597919	0.419876236546454	25
"130"	0.08788796742979	0.218603420260345	25
"131"	0.352419224165463	0.284113257282232	25
"132"	0.64745200606457	0.230979421789837	25
"133"	0.202533266981996	0.27710991353417	25
"134"	-0.57193342117173	0.201420634471798	25
"135"	-0.6549979165404	0.233946521779033	25
"136"	0.0215561837041926	0.167489478980692	25
"137"	-1.98933773223723	0.517956842374171	25
"138"	-0.489994031313222	0.230823692956647	25
"139"	-0.098188897756827	0.226067319118185	25
"140"	1.12052657687044	0.313198686392395	25
"141"	-0.489994031313223	0.230823692956647	25
"142"	0.64745200606457	0.230979421789837	25
"143"	0.479143027828923	0.237536620032703	25
"144"	0.64745200606457	0.230979421789837	25
"145"	0.479143027828923	0.237536620032703	25
"146"	-0.027528493287473	0.171123901374344	25
"147"	1.5857758877572	0.420350434730518	25
"148"	1.5857758877572	0.420350434730518	25
"149"	0.941720801865635	0.313870484554804	25
"150"	1.9835177924491	0.518905627177537	25
"151"	-0.953195999295075	0.312549016931586	25
"152"	-0.6549979165404	0.233946521779033	25
"153"	0.564968870596218	0.203649234468076	25
"154"	-1.98933773223723	0.517956842374171	25
"155"	0.771484799407426	0.288325516409767	25
"156"	-1.59291750597919	0.419876236546454	25
"157"	-0.489994031313222	0.230823692956647	25
"158"	-1.32379744414887	0.34930585160685	25
"159"	-1.59291750597919	0.419876236546454	25
"160"	0.771484799407426	0.288325516409767	25
"161"	-1.12950193282649	0.310996158064547	25
"162"	1.3162788189656	0.349680480943655	25
"163"	-0.0275284932874729	0.171123901374344	25
"164"	-0.654997916540401	0.233946521779033	25
"165"	-1.12950193282649	0.310996158064547	25
"166"	0.771484799407426	0.288325516409767	25
"167"	-1.59291750597919	0.419876236546454	25
"168"	-0.57193342117173	0.201420634471798	25
"169"	0.941720801865635	0.313870484554804	25
"170"	0.771484799407426	0.288325516409767	25
"171"	0.64745200606457	0.230979421789837	25
"172"	-0.0275284932874729	0.171123901374344	25
"173"	-1.32379744414887	0.34930585160685	25
"174"	-1.98933773223723	0.517956842374171	25
"175"	0.771484799407426	0.288325516409767	25
"176"	-0.027528493287473	0.171123901374344	25
"177"	-0.489994031313223	0.230823692956647	25
"178"	-1.32379744414887	0.34930585160685	25
"179"	0.771484799407426	0.288325516409767	25
"180"	-1.59291750597919	0.419876236546454	25
"181"	-1.32379744414887	0.34930585160685	25
"182"	-1.98933773223723	0.517956842374171	25
"183"	-0.654997916540401	0.233946521779034	25
"184"	0.479143027828923	0.237536620032703	25
"185"	0.479143027828923	0.237536620032703	25
"186"	-0.0981888977568269	0.226067319118185	25
"187"	0.941720801865636	0.313870484554803	25
"188"	-0.953195999295075	0.312549016931586	25
"189"	-0.218750805952799	0.281281706517442	25
"190"	1.3162788189656	0.349680480943655	25
"191"	0.352419224165463	0.284113257282232	25
"192"	-0.218750805952799	0.281281706517442	25
"193"	1.12052657687043	0.313198686392395	25
"194"	-0.098188897756827	0.226067319118185	25
"195"	-0.218750805952799	0.281281706517442	25
"196"	1.3162788189656	0.349680480943655	25
"197"	1.12052657687043	0.313198686392395	25
"198"	0.564968870596218	0.203649234468076	25
"199"	-0.027528493287473	0.171123901374344	25
"200"	0.564968870596218	0.203649234468076	25
"201"	-0.0981888977568272	0.226067319118185	25
"202"	-0.654997916540401	0.233946521779034	25
"203"	0.479143027828923	0.237536620032704	25
"204"	1.12052657687043	0.313198686392395	25
"205"	-0.953195999295075	0.312549016931586	25
"206"	-0.57193342117173	0.201420634471798	25
"207"	-1.59291750597919	0.419876236546454	25
"208"	-0.489994031313223	0.230823692956647	25
"209"	0.64745200606457	0.230979421789837	25
"210"	-0.218750805952799	0.281281706517442	25
"211"	0.202533266981996	0.27710991353417	25
"212"	1.3162788189656	0.349680480943655	25
"213"	-1.32379744414887	0.34930585160685	25
"214"	1.3162788189656	0.349680480943655	25
"215"	1.3162788189656	0.349680480943655	25
"216"	1.3162788189656	0.349680480943655	25
"217"	-0.0275284932874729	0.171123901374344	25
"218"	-0.782204068289512	0.290999800511951	25
"219"	0.771484799407426	0.288325516409767	25
"220"	0.0215561837041927	0.167489478980692	25
"221"	0.941720801865635	0.313870484554803	25
"222"	0.771484799407426	0.288325516409767	25
